task,checkpoint,checkpoint_sha256,source_id,init_id,initialization_seed,state,seed,adapt_T,lr,updates,role,engine,id,infer_T,calibration,ce,accuracy,actual_engine,targets,cal_T,cal_seed,batch,split,identity_path,gpu,legacy_id
vision,/root/snn_revision_round2/models/formal/s9621_T4_lr5e-06/step512.pt,5ed390a7653a1ba84acb84df5ae6ebc09430b0ba2c14374172ae4802de2bf00a,,legacy,,adapted,9621.0,4.0,,512,legacy_replay,eager,legacy_vision_s9621_K512_a4_e4_bn_only_eager,4,bn_only,1.3139925500481622,0.6682,eager,10000,4.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9621_T4_lr5e-06/step512.pt,0.0,vision_s9621_K512_a4_e4_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9622_T2_lr2e-05/step512.pt,dfd002f5b8f2dda6231648715bf1d1d6457f30627a198856b632890208667a5a,,legacy,,adapted,9622.0,2.0,,512,legacy_replay,eager,legacy_vision_s9622_K512_a2_e2_bn_only_eager,2,bn_only,1.424775271091261,0.6455,eager,10000,2.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9622_T2_lr2e-05/step512.pt,1.0,vision_s9622_K512_a2_e2_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9622_T2_lr2e-05/step512.pt,dfd002f5b8f2dda6231648715bf1d1d6457f30627a198856b632890208667a5a,,legacy,,adapted,9622.0,2.0,,512,legacy_replay,eager,legacy_vision_s9622_K512_a2_e4_bn_only_eager,4,bn_only,1.2899602240568027,0.6625,eager,10000,4.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9622_T2_lr2e-05/step512.pt,1.0,vision_s9622_K512_a2_e4_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9622_T4_lr5e-06/step512.pt,f6c0ed8d4278e7fd2ddc8463b5d6217025eacfba57e8d66ceade4bca481244c3,,legacy,,adapted,9622.0,4.0,,512,legacy_replay,eager,legacy_vision_s9622_K512_a4_e2_bn_only_eager,2,bn_only,1.581154286462115,0.6274,eager,10000,2.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9622_T4_lr5e-06/step512.pt,1.0,vision_s9622_K512_a4_e2_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9622_T4_lr5e-06/step512.pt,f6c0ed8d4278e7fd2ddc8463b5d6217025eacfba57e8d66ceade4bca481244c3,,legacy,,adapted,9622.0,4.0,,512,legacy_replay,eager,legacy_vision_s9622_K512_a4_e4_bn_only_eager,4,bn_only,1.3242256378908408,0.6699,eager,10000,4.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9622_T4_lr5e-06/step512.pt,1.0,vision_s9622_K512_a4_e4_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9623_T2_lr2e-05/step512.pt,660ed86374ad457d66995b5a7f851ce5df1a7359c8ed6ca6ea4b5f6a2e34cf12,,legacy,,adapted,9623.0,2.0,,512,legacy_replay,eager,legacy_vision_s9623_K512_a2_e2_bn_only_eager,2,bn_only,1.437393335924158,0.642,eager,10000,2.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9623_T2_lr2e-05/step512.pt,0.0,vision_s9623_K512_a2_e2_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9623_T2_lr2e-05/step512.pt,660ed86374ad457d66995b5a7f851ce5df1a7359c8ed6ca6ea4b5f6a2e34cf12,,legacy,,adapted,9623.0,2.0,,512,legacy_replay,eager,legacy_vision_s9623_K512_a2_e4_bn_only_eager,4,bn_only,1.2948072039574325,0.6645,eager,10000,4.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9623_T2_lr2e-05/step512.pt,0.0,vision_s9623_K512_a2_e4_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9623_T4_lr5e-06/step512.pt,fe9255f79dbe2d2b1d9b4c5eeb0a1bc6cf4acd79ffda3cbe3b64a91a4fc4eaf7,,legacy,,adapted,9623.0,4.0,,512,legacy_replay,eager,legacy_vision_s9623_K512_a4_e2_bn_only_eager,2,bn_only,1.583280052037118,0.6311,eager,10000,2.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9623_T4_lr5e-06/step512.pt,0.0,vision_s9623_K512_a4_e2_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9623_T4_lr5e-06/step512.pt,fe9255f79dbe2d2b1d9b4c5eeb0a1bc6cf4acd79ffda3cbe3b64a91a4fc4eaf7,,legacy,,adapted,9623.0,4.0,,512,legacy_replay,eager,legacy_vision_s9623_K512_a4_e4_bn_only_eager,4,bn_only,1.3193076561662833,0.6717,eager,10000,4.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9623_T4_lr5e-06/step512.pt,0.0,vision_s9623_K512_a4_e4_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9624_T2_lr2e-05/step512.pt,04134b877ad51726ffe47009691e4f47196b744873e645fe553ee6337a0a0693,,legacy,,adapted,9624.0,2.0,,512,legacy_replay,eager,legacy_vision_s9624_K512_a2_e2_bn_only_eager,2,bn_only,1.4247358407018589,0.6463,eager,10000,2.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9624_T2_lr2e-05/step512.pt,1.0,vision_s9624_K512_a2_e2_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9624_T2_lr2e-05/step512.pt,04134b877ad51726ffe47009691e4f47196b744873e645fe553ee6337a0a0693,,legacy,,adapted,9624.0,2.0,,512,legacy_replay,eager,legacy_vision_s9624_K512_a2_e4_bn_only_eager,4,bn_only,1.2845386049879248,0.6624,eager,10000,4.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9624_T2_lr2e-05/step512.pt,1.0,vision_s9624_K512_a2_e4_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9624_T4_lr5e-06/step512.pt,0676efc02c5e0f99598dd0ca3a1c3f6d6c9136d831955bac05a52899023b8733,,legacy,,adapted,9624.0,4.0,,512,legacy_replay,eager,legacy_vision_s9624_K512_a4_e2_bn_only_eager,2,bn_only,1.5841510763454716,0.6303,eager,10000,2.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9624_T4_lr5e-06/step512.pt,1.0,vision_s9624_K512_a4_e2_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9624_T4_lr5e-06/step512.pt,0676efc02c5e0f99598dd0ca3a1c3f6d6c9136d831955bac05a52899023b8733,,legacy,,adapted,9624.0,4.0,,512,legacy_replay,eager,legacy_vision_s9624_K512_a4_e4_bn_only_eager,4,bn_only,1.3192059757559327,0.6711,eager,10000,4.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9624_T4_lr5e-06/step512.pt,1.0,vision_s9624_K512_a4_e4_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9625_T2_lr2e-05/step512.pt,0a7ab59d6b90e42a5c64995f5d85e85a0f7efc691b9cf429f8be9143dcd4cfcc,,legacy,,adapted,9625.0,2.0,,512,legacy_replay,eager,legacy_vision_s9625_K512_a2_e2_bn_only_eager,2,bn_only,1.435076649113465,0.6382,eager,10000,2.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9625_T2_lr2e-05/step512.pt,0.0,vision_s9625_K512_a2_e2_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9625_T2_lr2e-05/step512.pt,0a7ab59d6b90e42a5c64995f5d85e85a0f7efc691b9cf429f8be9143dcd4cfcc,,legacy,,adapted,9625.0,2.0,,512,legacy_replay,eager,legacy_vision_s9625_K512_a2_e4_bn_only_eager,4,bn_only,1.2913512207362656,0.663,eager,10000,4.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9625_T2_lr2e-05/step512.pt,0.0,vision_s9625_K512_a2_e4_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9625_T4_lr5e-06/step512.pt,c9f95d95f8da6b407d660deabc89145e205157f9294b611da942db6f50c83c47,,legacy,,adapted,9625.0,4.0,,512,legacy_replay,eager,legacy_vision_s9625_K512_a4_e2_bn_only_eager,2,bn_only,1.5796743129638489,0.6299,eager,10000,2.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9625_T4_lr5e-06/step512.pt,0.0,vision_s9625_K512_a4_e2_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9625_T4_lr5e-06/step512.pt,c9f95d95f8da6b407d660deabc89145e205157f9294b611da942db6f50c83c47,,legacy,,adapted,9625.0,4.0,,512,legacy_replay,eager,legacy_vision_s9625_K512_a4_e4_bn_only_eager,4,bn_only,1.3240025515366463,0.6729,eager,10000,4.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9625_T4_lr5e-06/step512.pt,0.0,vision_s9625_K512_a4_e4_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9621_T2_lr2e-05/step2048.pt,75a7ce389b4ddd2609c9d5117f89114a6f9c8a32fd468f99aa49221673180f32,,legacy,,adapted,9621.0,2.0,,2048,legacy_replay,eager,legacy_vision_s9621_K2048_a2_e2_bn_only_eager,2,bn_only,1.4004521310169715,0.6523,eager,10000,2.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9621_T2_lr2e-05/step2048.pt,0.0,vision_s9621_K2048_a2_e2_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9621_T2_lr2e-05/step2048.pt,75a7ce389b4ddd2609c9d5117f89114a6f9c8a32fd468f99aa49221673180f32,,legacy,,adapted,9621.0,2.0,,2048,legacy_replay,eager,legacy_vision_s9621_K2048_a2_e4_bn_only_eager,4,bn_only,1.2958257535823359,0.6615,eager,10000,4.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9621_T2_lr2e-05/step2048.pt,0.0,vision_s9621_K2048_a2_e4_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9621_T4_lr5e-06/step2048.pt,13035dc9a9631a424cb1eef9cfe9426fb42299b3d038295ece3b4d0baad36527,,legacy,,adapted,9621.0,4.0,,2048,legacy_replay,eager,legacy_vision_s9621_K2048_a4_e2_bn_only_eager,2,bn_only,1.5756833919894415,0.6307,eager,10000,2.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9621_T4_lr5e-06/step2048.pt,0.0,vision_s9621_K2048_a4_e2_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9621_T4_lr5e-06/step2048.pt,13035dc9a9631a424cb1eef9cfe9426fb42299b3d038295ece3b4d0baad36527,,legacy,,adapted,9621.0,4.0,,2048,legacy_replay,eager,legacy_vision_s9621_K2048_a4_e4_bn_only_eager,4,bn_only,1.311046813272452,0.6723,eager,10000,4.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9621_T4_lr5e-06/step2048.pt,0.0,vision_s9621_K2048_a4_e4_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9622_T2_lr2e-05/step2048.pt,3c212ae3ec395f36551d02dc03aa821132cf02c6696c90ad42fd14e8f0db8270,,legacy,,adapted,9622.0,2.0,,2048,legacy_replay,eager,legacy_vision_s9622_K2048_a2_e2_bn_only_eager,2,bn_only,1.396372302592243,0.648,eager,10000,2.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9622_T2_lr2e-05/step2048.pt,1.0,vision_s9622_K2048_a2_e2_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9622_T2_lr2e-05/step2048.pt,3c212ae3ec395f36551d02dc03aa821132cf02c6696c90ad42fd14e8f0db8270,,legacy,,adapted,9622.0,2.0,,2048,legacy_replay,eager,legacy_vision_s9622_K2048_a2_e4_bn_only_eager,4,bn_only,1.2937076057181927,0.6633,eager,10000,4.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9622_T2_lr2e-05/step2048.pt,1.0,vision_s9622_K2048_a2_e4_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9622_T4_lr5e-06/step2048.pt,42197ebc13950b079adbee182104fc8341b00672b1d1ef69200e0242be26e14f,,legacy,,adapted,9622.0,4.0,,2048,legacy_replay,eager,legacy_vision_s9622_K2048_a4_e2_bn_only_eager,2,bn_only,1.5741970986947882,0.6311,eager,10000,2.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9622_T4_lr5e-06/step2048.pt,1.0,vision_s9622_K2048_a4_e2_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9622_T4_lr5e-06/step2048.pt,42197ebc13950b079adbee182104fc8341b00672b1d1ef69200e0242be26e14f,,legacy,,adapted,9622.0,4.0,,2048,legacy_replay,eager,legacy_vision_s9622_K2048_a4_e4_bn_only_eager,4,bn_only,1.3115772753964876,0.6735,eager,10000,4.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9622_T4_lr5e-06/step2048.pt,1.0,vision_s9622_K2048_a4_e4_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9623_T2_lr2e-05/step2048.pt,78cd1edc31782f39e965369c6017506619cc56fb0b9ace4c0b0cdbe534559586,,legacy,,adapted,9623.0,2.0,,2048,legacy_replay,eager,legacy_vision_s9623_K2048_a2_e2_bn_only_eager,2,bn_only,1.3949045624106773,0.6502,eager,10000,2.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9623_T2_lr2e-05/step2048.pt,0.0,vision_s9623_K2048_a2_e2_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9623_T2_lr2e-05/step2048.pt,78cd1edc31782f39e965369c6017506619cc56fb0b9ace4c0b0cdbe534559586,,legacy,,adapted,9623.0,2.0,,2048,legacy_replay,eager,legacy_vision_s9623_K2048_a2_e4_bn_only_eager,4,bn_only,1.2854944712957614,0.6686,eager,10000,4.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9623_T2_lr2e-05/step2048.pt,0.0,vision_s9623_K2048_a2_e4_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9623_T4_lr5e-06/step2048.pt,57dc62ddba1d59eac9f1ccff4af606187a7987bf1a23836b1b93e00097ecfbad,,legacy,,adapted,9623.0,4.0,,2048,legacy_replay,eager,legacy_vision_s9623_K2048_a4_e2_bn_only_eager,2,bn_only,1.5715103355333908,0.6316,eager,10000,2.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9623_T4_lr5e-06/step2048.pt,0.0,vision_s9623_K2048_a4_e2_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9623_T4_lr5e-06/step2048.pt,57dc62ddba1d59eac9f1ccff4af606187a7987bf1a23836b1b93e00097ecfbad,,legacy,,adapted,9623.0,4.0,,2048,legacy_replay,eager,legacy_vision_s9623_K2048_a4_e4_bn_only_eager,4,bn_only,1.3134930862146197,0.6694,eager,10000,4.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9623_T4_lr5e-06/step2048.pt,0.0,vision_s9623_K2048_a4_e4_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9624_T2_lr2e-05/step2048.pt,613cbe1093c64dc5f52b228dc330bc2b624e75e132ad7d5643e3f9f2e4cb27dd,,legacy,,adapted,9624.0,2.0,,2048,legacy_replay,eager,legacy_vision_s9624_K2048_a2_e2_bn_only_eager,2,bn_only,1.3929735773728578,0.6503,eager,10000,2.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9624_T2_lr2e-05/step2048.pt,1.0,vision_s9624_K2048_a2_e2_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9624_T2_lr2e-05/step2048.pt,613cbe1093c64dc5f52b228dc330bc2b624e75e132ad7d5643e3f9f2e4cb27dd,,legacy,,adapted,9624.0,2.0,,2048,legacy_replay,eager,legacy_vision_s9624_K2048_a2_e4_bn_only_eager,4,bn_only,1.2906289614038076,0.6632,eager,10000,4.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9624_T2_lr2e-05/step2048.pt,1.0,vision_s9624_K2048_a2_e4_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9624_T4_lr5e-06/step2048.pt,ad920c2daeecad9d4cbadeea51449a7c6acb768602ae57a2a5a8e449f04b9b2e,,legacy,,adapted,9624.0,4.0,,2048,legacy_replay,eager,legacy_vision_s9624_K2048_a4_e2_bn_only_eager,2,bn_only,1.5746220969269984,0.6331,eager,10000,2.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9624_T4_lr5e-06/step2048.pt,1.0,vision_s9624_K2048_a4_e2_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9624_T4_lr5e-06/step2048.pt,ad920c2daeecad9d4cbadeea51449a7c6acb768602ae57a2a5a8e449f04b9b2e,,legacy,,adapted,9624.0,4.0,,2048,legacy_replay,eager,legacy_vision_s9624_K2048_a4_e4_bn_only_eager,4,bn_only,1.3089918877962743,0.6678,eager,10000,4.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9624_T4_lr5e-06/step2048.pt,1.0,vision_s9624_K2048_a4_e4_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9625_T2_lr2e-05/step2048.pt,ff5a2cbca7c19609a909a781f4fa03dd8ea58e977c9207f3ed4bf1cc5d54797a,,legacy,,adapted,9625.0,2.0,,2048,legacy_replay,eager,legacy_vision_s9625_K2048_a2_e2_bn_only_eager,2,bn_only,1.3925528575801407,0.6479,eager,10000,2.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9625_T2_lr2e-05/step2048.pt,0.0,vision_s9625_K2048_a2_e2_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9625_T2_lr2e-05/step2048.pt,ff5a2cbca7c19609a909a781f4fa03dd8ea58e977c9207f3ed4bf1cc5d54797a,,legacy,,adapted,9625.0,2.0,,2048,legacy_replay,eager,legacy_vision_s9625_K2048_a2_e4_bn_only_eager,4,bn_only,1.2925156485421816,0.6623,eager,10000,4.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9625_T2_lr2e-05/step2048.pt,0.0,vision_s9625_K2048_a2_e4_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9625_T4_lr5e-06/step2048.pt,af72da21ec29264dd096e7c2896a47380d6cc3d5fe893ec088d198ef8dd6f44e,,legacy,,adapted,9625.0,4.0,,2048,legacy_replay,eager,legacy_vision_s9625_K2048_a4_e2_bn_only_eager,2,bn_only,1.5746517896760255,0.6306,eager,10000,2.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9625_T4_lr5e-06/step2048.pt,0.0,vision_s9625_K2048_a4_e2_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9625_T4_lr5e-06/step2048.pt,af72da21ec29264dd096e7c2896a47380d6cc3d5fe893ec088d198ef8dd6f44e,,legacy,,adapted,9625.0,4.0,,2048,legacy_replay,eager,legacy_vision_s9625_K2048_a4_e4_bn_only_eager,4,bn_only,1.3166161099024116,0.6687,eager,10000,4.0,9640.0,4.0,test,/root/snn_revision_round2/models/formal/s9625_T4_lr5e-06/step2048.pt,0.0,vision_s9625_K2048_a4_e4_bn_only_eager
vision,/root/snn_revision_round2/models/formal/s9621_T2_lr2e-05/step2048.pt,75a7ce389b4ddd2609c9d5117f89114a6f9c8a32fd468f99aa49221673180f32,,legacy,,adapted,9621.0,2.0,,2048,legacy_replay,graph,legacy_vision_s9621_K2048_a2_e2_raw_graph,2,raw,1.492219903026009,0.6395,graph,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9621_T2_lr2e-05/step2048.pt,0.0,vision_s9621_K2048_a2_e2_raw_graph
vision,/root/snn_revision_round2/models/formal/s9621_T4_lr5e-06/step2048.pt,13035dc9a9631a424cb1eef9cfe9426fb42299b3d038295ece3b4d0baad36527,,legacy,,adapted,9621.0,4.0,,2048,legacy_replay,graph,legacy_vision_s9621_K2048_a4_e4_raw_graph,4,raw,1.4057374583509983,0.6668,graph,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9621_T4_lr5e-06/step2048.pt,0.0,vision_s9621_K2048_a4_e4_raw_graph
vision,/root/snn_revision_round2/models/formal/s9622_T2_lr2e-05/step2048.pt,3c212ae3ec395f36551d02dc03aa821132cf02c6696c90ad42fd14e8f0db8270,,legacy,,adapted,9622.0,2.0,,2048,legacy_replay,graph,legacy_vision_s9622_K2048_a2_e2_raw_graph,2,raw,1.4892826544771902,0.6395,graph,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9622_T2_lr2e-05/step2048.pt,1.0,vision_s9622_K2048_a2_e2_raw_graph
vision,/root/snn_revision_round2/models/formal/s9622_T4_lr5e-06/step2048.pt,42197ebc13950b079adbee182104fc8341b00672b1d1ef69200e0242be26e14f,,legacy,,adapted,9622.0,4.0,,2048,legacy_replay,graph,legacy_vision_s9622_K2048_a4_e4_raw_graph,4,raw,1.4159686972524272,0.6626,graph,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9622_T4_lr5e-06/step2048.pt,1.0,vision_s9622_K2048_a4_e4_raw_graph
vision,/root/snn_revision_round2/models/formal/s9623_T2_lr2e-05/step2048.pt,78cd1edc31782f39e965369c6017506619cc56fb0b9ace4c0b0cdbe534559586,,legacy,,adapted,9623.0,2.0,,2048,legacy_replay,graph,legacy_vision_s9623_K2048_a2_e2_raw_graph,2,raw,1.447917831734917,0.6476,graph,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9623_T2_lr2e-05/step2048.pt,0.0,vision_s9623_K2048_a2_e2_raw_graph
vision,/root/snn_revision_round2/models/formal/s9623_T4_lr5e-06/step2048.pt,57dc62ddba1d59eac9f1ccff4af606187a7987bf1a23836b1b93e00097ecfbad,,legacy,,adapted,9623.0,4.0,,2048,legacy_replay,graph,legacy_vision_s9623_K2048_a4_e4_raw_graph,4,raw,1.3684727228290634,0.6693,graph,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9623_T4_lr5e-06/step2048.pt,0.0,vision_s9623_K2048_a4_e4_raw_graph
vision,/root/snn_revision_round2/models/formal/s9624_T2_lr2e-05/step2048.pt,613cbe1093c64dc5f52b228dc330bc2b624e75e132ad7d5643e3f9f2e4cb27dd,,legacy,,adapted,9624.0,2.0,,2048,legacy_replay,graph,legacy_vision_s9624_K2048_a2_e2_raw_graph,2,raw,1.4655892902006162,0.6468,graph,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9624_T2_lr2e-05/step2048.pt,1.0,vision_s9624_K2048_a2_e2_raw_graph
vision,/root/snn_revision_round2/models/formal/s9624_T4_lr5e-06/step2048.pt,ad920c2daeecad9d4cbadeea51449a7c6acb768602ae57a2a5a8e449f04b9b2e,,legacy,,adapted,9624.0,4.0,,2048,legacy_replay,graph,legacy_vision_s9624_K2048_a4_e4_raw_graph,4,raw,1.3880257667535683,0.6674,graph,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9624_T4_lr5e-06/step2048.pt,1.0,vision_s9624_K2048_a4_e4_raw_graph
vision,/root/snn_revision_round2/models/formal/s9625_T2_lr2e-05/step2048.pt,ff5a2cbca7c19609a909a781f4fa03dd8ea58e977c9207f3ed4bf1cc5d54797a,,legacy,,adapted,9625.0,2.0,,2048,legacy_replay,graph,legacy_vision_s9625_K2048_a2_e2_raw_graph,2,raw,1.468060103176767,0.6457,graph,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9625_T2_lr2e-05/step2048.pt,0.0,vision_s9625_K2048_a2_e2_raw_graph
vision,/root/snn_revision_round2/models/formal/s9625_T4_lr5e-06/step2048.pt,af72da21ec29264dd096e7c2896a47380d6cc3d5fe893ec088d198ef8dd6f44e,,legacy,,adapted,9625.0,4.0,,2048,legacy_replay,graph,legacy_vision_s9625_K2048_a4_e4_raw_graph,4,raw,1.3925102420259965,0.6649,graph,10000,,,4.0,test,/root/snn_revision_round2/models/formal/s9625_T4_lr5e-06/step2048.pt,0.0,vision_s9625_K2048_a4_e4_raw_graph
